Name,Label,12.444_391.28538,10.965_407.28041,0.965_96.96959,12.42_201.07107,0.957_215.03285,0.834_112.98564,0.901_201.0711,0.871_201.07109,10.322_405.26482,12.251_437.29116,12.26_437.2912,12.444_459.27319,10.965_475.26813,1.468_117.01935,0.946_92.92803,12.246_459.27322,11.549_391.28553,11.349_293.17597,1.168_111.02005,8.243_193.05068,6.133_179.03505,0.884_102.95684,12.074_313.23858,14.517_299.25924,10.326_473.2525,12.43_527.26067,10.964_543.25567,0.966_377.08572,1.114_134.04726,12.401_241.08577,6.746_131.07141,11.375_230.06974,0.833_248.96054,0.925_151.06124,9.948_215.08269,10.008_329.23351,2.054_164.92735,1.14_254.92653,10.345_451.27054,10.354_331.24917,0.955_154.92828,1.468_73.02952,9.71_407.28048,1.236_238.93179,0.952_59.01386,10.114_407.2805,11.117_459.27325,11.541_459.27326,0.834_180.97314,2.655_232.05922,0.803_158.97862,12.45_298.15621,12.819_315.25417,14.009_421.2962,10.893_405.26485,0.958_113.02444,10.634_329.23348,11.118_391.2855,10.16_298.15621,11.981_293.17598,1.31_92.92803,0.943_101.02441,9.74_298.15622,12.45_389.26992,2.658_164.07179,11.056_320.9979,0.834_316.94802,12.43_595.24821,1.467_206.98878,1.06_208.93467,11.573_435.27557,11.35_361.16333,10.327_541.24009,0.892_244.89769,0.871_238.93178,11.968_194.08233,8.265_180.98944,2.026_248.90956,11.376_313.23857,10.967_611.24321,12.264_311.22291,8.048_187.09766,10.963_537.23882,0.811_226.96609,10.654_193.08708,1.142_322.91398,9.782_405.26485,13.738_297.24361,0.939_132.03027,12.444_521.24378,1.204_119.03503,12.248_521.24381,14.516_367.24663,0.973_110.9853,0.845_254.92652,8.928_132.04552,14.004_297.2436,12.44_589.23124,1.233_151.02622,0.869_306.91926,9.709_475.26819,1.695_198.07489,12.39_455.01383,0.885_228.90295,10.968_605.22629,0.938_234.8689,2.001_208.93467,12.087_381.22598,10.114_475.26821,11.545_527.26075,0.977_216.92853,12.584_315.25417,0.883_296.89043,15.805_297.24358,11.951_431.18434,1.142_286.91211,13.355_315.25417,1.074_119.94702,1.026_133.01428,1.463_200.97188,11.121_527.26079,1.315_133.05068,7.241_165.05576,0.875_170.94432,0.827_248.90962,10.007_397.22096,8.613_276.99153,1.294_128.03537,11.351_236.10548,0.833_384.93548,1.009_154.89855,12.457_437.02311,1.596_125.03569,9.123_407.28054,12.447_503.01511,1.691_130.08739,1.468_274.97629,0.88_312.8852,14.211_250.14492,1.231_202.07271,1.116_228.90295,1.028_238.88076,1.642_103.04008,10.334_609.2276,15.628_299.25923,10.56_251.09258,0.817_294.95352,0.96_253.093,1.221_157.01191,14.008_443.27826,1.231_290.0883,0.954_149.04557,1.466_268.95933,12.472_515.01507,0.957_277.03309,12.445_663.23575,14.913_295.22793,10.966_673.21376,14.809_297.2436,10.81_239.05977,1.447_175.02483,12.432_657.21873,0.96_218.03323,2.657_294.02975,0.794_130.98368,0.831_452.92319,2.07_136.9324,4.431_185.04321,14.515_435.23437,9.368_228.99032,14.348_258.14998,2.059_286.91213,8.07_203.03264,1.408_248.05414,0.842_322.91396,10.328_535.22318,10.963_679.23079,17.654_313.07861,0.819_362.94094,12.457_457.25761,0.9_286.86164,0.973_176.93603,1.413_180.0667,10.832_223.0284,11.77_331.24905,2.027_208.91698,12.445_487.27375,13.127_274.14499,1.687_260.04531,11.992_361.16324,2.062_148.94976,1.466_196.95999,1.078_312.8852,11.1_591.31949,8.867_234.11364,10.324_603.21076,11.128_283.06134,17.784_165.04089,12.821_383.24167,14.008_511.26584,10.746_250.14495,8.219_137.02444,11.066_311.22291,0.906_218.87413,13.747_365.231,11.35_429.151,1.47_139.0013,0.913_302.85637,0.946_146.04592,15.545_271.22796,0.983_256.05947,0.865_374.90665,7.245_233.04323,11.35_221.1547,11.113_314.98813,1.341_244.88824,1.237_216.0313,13.319_233.15474,0.966_185.0222,1.471_336.94682,1.027_132.86788,1.065_306.8683,0.938_118.051,2.668_362.01715,13.733_230.15508,9.708_543.25577,11.121_595.2483,8.047_209.07958,1.229_148.04383,8.094_91.05529,9.632_297.11332,0.919_181.07181,1.25_238.90107,10.962_521.26117,15.368_239.05975,12.447_505.2663,0.874_232.9148,0.919_278.82983,0.917_276.83279,0.777_160.97618,11.552_595.2483,8.813_201.11332,1.012_359.0752,0.999_359.07505,1.218_142.05102,11.385_381.22597,0.806_159.97943,0.855_186.93906,9.149_271.0613,0.678_292.89163,0.942_292.8276,10.119_543.25582,0.965_274.88724,1.688_328.03286,0.832_520.91075,1.199_122.0248,7.207_173.08198,11.119_521.24387,1.191_238.04893,8.065_234.9705,1.468_342.9636,1.292_352.91203,0.867_380.8726,1.291_243.06234,11.546_521.24385,14.017_365.23095,1.219_146.98309,0.859_442.89439,0.877_364.87779,12.437_725.2063,0.87_270.90049,0.865_270.90049,11.571_309.17089,0.985_222.90318,12.555_265.14793,0.899_160.91548,8.576_200.12938,10.332_671.1982,0.936_268.80106,0.89_260.87163,0.989_290.87351,0.959_256.87665,2.65_430.00484,1.121_358.86078,1.001_219.84545,10.003_465.20863,0.936_210.8424,1.177_185.05684,2.013_131.03502,1.034_222.88599,1.183_185.04564,0.912_222.91573,0.928_208.84533,1.086_229.87425,1.469_404.93441,1.173_184.0592,2.382_241.0831,0.646_368.89968,2.658_300.04667,10.18_414.23227,10.34_677.21528,0.908_176.91023,14.008_579.25339,2.641_368.03408,1.002_110.95802,9.115_475.26822,12.246_505.26612,2.638_147.04519,1.688_188.04605,0.958_296.86915,1.461_264.94744,5.96_219.02757,12.833_291.1603,0.976_227.11506,1.195_174.04089,0.972_138.92095,0.837_390.90143,0.842_390.90146,12.169_266.10347,0.901_370.84381,9.06_345.22827,11.115_657.21897,0.972_249.01484,12.449_573.25388,0.976_194.94657,1.703_464.00802,12.439_475.24721,1.699_396.0203,0.969_435.0446,1.004_197.02231,15.789_365.23087,1.203_135.0313,13.36_363.21538,0.574_324.89784,1.472_184.99429,1.293_155.04628,0.954_212.88696,2.625_497.99248,1.383_238.02536,11.738_525.2451,2.09_165.04182,16.847_355.15822,7.239_183.06631,0.975_132.94633,12.442_531.20364,0.815_228.96359,9.382_405.26482,1.534_130.05101,0.858_510.88196,0.827_232.93198,0.962_238.91057,8.457_243.12383,1.004_198.88828,13.993_433.21856,12.446_449.24436,2.063_468.15169,6.696_441.01313,11.352_497.13858,0.858_368.8899,0.789_240.9329,1.485_241.08312,0.874_432.86554,0.77_424.91186,2.652_278.05215,12.814_309.20726,0.965_209.06672,16.983_381.17394,0.946_132.06665,0.993_228.8519,8.049_277.06704,0.862_458.86851,0.881_328.85917,11.568_420.25073,11.586_420.25073,11.122_505.26626,11.357_423.13408,14.007_573.23632,0.858_448.86022,9.518_215.12889,0.939_150.88664,1.689_244.06777,0.832_588.89828,0.921_211.97091,0.992_160.84209,14.905_363.21535,0.973_336.88751,0.864_300.90234,0.66_330.91493,12.438_731.22313,12.82_451.22937,1.001_216.89879,0.918_250.84281,0.873_254.90578,14.259_299.25927,14.518_503.22198,1.517_227.06743,0.86_332.92202,0.958_354.82772,1.167_174.03041,0.845_468.89722,11.559_657.21875,14.005_489.27129,13.425_221.15476,12.583_383.24169,0.943_350.78611,0.942_108.90197,1.21_284.12539,0.941_352.78313,0.894_290.85583,11.349_491.12167,0.852_436.8775,12.442_641.24099,0.85_352.91206,0.854_284.92472,2.658_436.02186,0.906_222.86825,14.405_311.20179,1.104_442.84333,0.939_168.94393,0.864_264.93452,0.999_296.83945,10.958_741.20129,12.441_543.23486,0.991_290.89069,0.882_312.86444,0.842_536.88475,0.904_318.83033,0.872_500.8533,0.968_125.00094,1.01_315.83357,0.937_189.98895,1.467_252.98177,1.238_270.0598,0.921_360.81497,8.058_265.00313,9.708_537.23884,1.366_188.05654,1.004_312.83417,6.742_85.06585,0.893_354.84897,0.853_400.9095,0.895_438.83147,0.885_438.8314,12.17_263.16533,11.115_573.2538,1.464_258.93048,0.839_458.88909,1.459_190.94304,0.864_338.88775,1.712_228.09911,9.763_242.17632,0.818_430.9286,8.062_332.99067,1.718_278.01816,8.076_468.96582,12.446_565.25123,0.851_578.8695,15.627_327.12704,1.014_200.92104,9.937_414.2323,10.958_547.19872,10.098_611.24332,2.642_312.00244,1.637_182.04596,0.957_284.04474,11.549_663.2357,6.895_230.1399,1.711_531.99576,1.288_185.99401,1.47_332.93495,1.502_302.06632,0.975_159.07756,1.841_211.07253,0.904_186.03845,12.445_476.2634,1.24_206.0025,14.515_429.21738,0.926_176.00966,0.588_374.92511,1.515_312.09519,0.794_376.90787,0.831_316.89723,0.802_272.95902,0.79_492.89936,15.541_339.21524,0.878_396.84659,0.875_448.83958,0.825_300.91949,1.552_267.0736,10.108_537.23877,0.814_290.93415,0.942_318.8511,9.447_305.18713,14.003_641.22395,1.026_240.06457,0.978_317.06461,1.002_176.9937,0.825_164.94458,0.875_516.82705,7.517_217.1082,0.962_394.84616,0.996_280.84467,0.934_225.98655,1.018_364.82695,0.877_380.85188,11.948_448.1746,0.992_134.89469,0.888_422.83665,1.423_270.03612,0.947_296.82172,0.591_466.86914,0.893_386.8178,0.995_287.05411,0.888_118.93076,0.938_308.80151,0.897_302.83558,0.977_220.08263,8.05_271.05013,0.621_400.87166,2.539_225.08825,14.346_276.16058,1.491_332.95336,14.011_505.24895,0.872_464.83429,11.543_505.26636,0.843_604.87224,0.884_244.87694,0.945_376.80967,0.957_348.83209,0.863_594.84328,0.911_258.91326,0.954_170.90226,0.979_314.90554,1.432_233.10449,0.886_490.82455,7.553_719.37135,0.826_368.90672,0.827_368.90669,0.87_568.84077,0.87_568.84096,0.938_152.05783,7.675_763.39784,0.821_364.93853,1.469_326.91795,1.421_202.04875,0.949_330.80144,0.939_366.76013,0.956_412.78667,0.992_132.96741,0.94_368.75714,0.852_406.87539,0.972_416.82824,0.849_504.86493,0.912_428.80268,0.999_154.91577,0.976_245.12561,0.891_438.81075,0.802_356.92457,0.932_168.02786,11.732_195.13914,0.91_294.80382,0.939_284.10017,1_163.8404,1.213_176.99371,0.942_204.0045,0.593_484.88025,0.889_454.8055,0.857_538.82983,7.669_286.16614,0.87_584.81445,0.861_470.84223,0.82_498.91633,0.648_420.84589,0.912_292.80683,0.937_284.77506,11.952_421.15545,0.971_251.07732,0.942_410.74196,11.581_277.18098,1.008_126.90362,0.799_444.89552,8.06_339.03754,0.961_390.80451,0.859_520.83907,0.797_322.94143,0.883_506.79832,0.896_480.79575,0.948_370.80162,0.836_656.88569,0.913_376.78889,0.851_646.85697,0.838_526.87601,0.876_528.80122,0.973_125.87322,0.837_480.87115,0.87_554.80376,0.88_574.7856,0.896_482.7927,0.814_650.86862,1.006_282.85892,0.899_234.84809,0.934_418.77392,0.831_530.86778,0.834_548.85872,0.885_460.81361,0.984_354.79812,0.925_420.77089,0.877_596.78873,0.95_286.81068,0.79_528.84789,0.867_636.82857,0.828_572.85181,0.851_572.85214,0.852_606.81734,14.256_367.24658,0.978_212.87441,0.952_424.71906,0.896_370.82313,0.904_444.77679,0.888_498.7665,0.797_444.88286,0.845_420.89979,0.98_270.81587,0.944_434.76853,0.97_205.83968,0.993_162.84242,15.622_295.18909,0.825_566.90383,0.964_312.8431,0.992_250.85966,0.832_598.8555,0.988_188.86608,0.902_496.79021,0.957_428.75142,0.826_226.92766,0.965_348.81998,0.808_408.93399,0.942_274.83962,0.83_436.89442,0.93_392.7837,0.873_494.83607,0.882_476.787,0.866_622.7916,0.979_144.8697,0.947_472.74263,0.87_474.84268,0.95_428.76042,0.876_642.77298,0.856_588.82649,0.976_197.80796,0.581_211.94928,0.891_564.75664,0.889_566.75353,0.866_542.82978,0.972_338.80326,0.973_340.80035,0.943_468.70087,0.969_195.81096,0.875_612.76286,0.885_632.74475,0.966_474.78703,0.799_344.93568,0.967_410.82018,0.925_434.74782,0.886_602.73363,0.981_422.78572,0.874_626.80048,0.862_484.87122,0.798_512.87034,0.882_544.77502,0.931_226.81647,0.92_554.72794,0.844_564.83288,0.876_600.78777,0.888_512.76444,0.796_242.93053,0.867_610.81653,0.894_430.77892,0.875_532.80142,0.872_486.816,0.893_586.75994,0.973_414.75407,0.872_680.75035,0.865_720.78942,0.88_464.81391,0.893_488.73796,1.204_192.98999,0.859_730.81797,0.937_326.75984,0.885_616.77156,0.882_186.91822,0.871_406.85468,0.848_640.83936,0.851_714.84435,0.866_704.81564,0.989_268.87025,0.933_283.9452,1.013_438.78025,0.844_488.88741,0.975_161.8499,0.965_344.76919,0.889_622.71606,0.883_344.833,0.918_360.7942,0.926_486.7405,0.841_229.8743,0.798_344.92327,0.877_412.82062,0.83_474.8537,0.876_480.80846,0.877_658.74658,1.004_400.10182,0.88_276.84562,0.874_668.77512,0.846_556.87525,0.826_458.87758,0.869_578.79735,0.875_710.76095,0.814_476.92178,0.872_338.86707,0.953_448.76286,0.886_454.78462,0.827_542.84015,0.902_362.79124,0.881_590.75939,0.928_462.73479,0.866_678.8042,0.945_372.76899,0.886_470.77915,0.881_522.77203,0.813_548.88625,0.881_328.83835,0.88_648.71725,0.887_654.74619,0.945_552.68357,0.882_646.76777,9.173_608.80445,0.881_628.73696,0.883_396.82573,13.554_675.02819,0.87_748.73755,0.869_570.77863,0.858_546.84453,9.061_617.79091,11.741_464.98163,13.753_293.00558,10.635_490.99722,12.388_653.00673,13.324_361.02914
Area: 250405_chickpea_S1_Neg.raw (F12),Control,316901950.1,3329366.732,244405572.2,0,209892.7534,19270771.68,7108334.752,9526020.16,2383589.739,2015887.321,2005626.129,113830602.8,1236165.771,448093.4177,81832454.26,2241387.653,52119804.26,0,1647167.844,0,0,36136863.86,9188832.894,13620160.12,838193.7013,42183447.97,317078.9598,209921.4003,10973548.15,0,1056623.213,0,14621405.93,8367.973206,756381.876,21657303.78,20360304.38,24290101.9,306921.1326,646.19308,21450397.21,2996816.347,1508196.029,23129678.82,62745.5187,1999507.037,8117517.891,17864937.27,5335555.94,599119.4071,0,3412826.856,4297412.223,19480666.54,836219.7898,0,15790715.52,5396327.349,2009443.066,0,15415260.38,0,30816.0492,8602602.863,437150.9763,644150.318,8185961.159,15258186.06,48482.7009,1913716.032,228800.0578,0,176308.9065,14656831.32,12703526.44,0,4277427.153,10357793.52,11677076.36,367.164638,7535953.563,11213797.07,1694.18049,0,1447004.82,9940311.522,3160599.024,4436065.582,812401.1712,10335708.23,4159899.868,10341676.66,3260788.632,2157576.027,9149155.826,1069116.171,9841579.489,9713060.983,2551704.143,8885358.311,558124.9326,3479428.715,866658.9298,9022333.337,356.244278,7859860.951,6398396.124,4405391.046,768220.5311,6981805.635,4651398,1968164.555,5884645.5,3603904.37,259235.8066,3454858.245,38480.33622,4691950.13,9756.16271,403.993906,2437136.408,1771711.506,24625.25716,4342026.591,898429.2082,5537713.824,2831728.29,725364.2722,0,3459401.017,4975839.032,0,32940.53602,197516.9606,1008776.801,1692247.969,379.965004,3664665.988,633415.2672,1566.736034,2128118.264,4752652.353,0,0,2049165.052,228618.0588,541192.6268,6825.544036,0,4498236.395,640472.9685,577619.2963,430.943318,1040393.366,10821.83627,5410676.032,841007.0966,353.034362,2460009.125,182656.9702,607836.799,5084359.014,13304.45784,91774.49604,0,2182755.494,3047506.61,1420.507576,1559997.922,781994.8588,4217.6554,2577985.467,3584824.193,156017.6397,4348728.145,0,352.323488,1301963.461,773601.877,2351077.416,4442242.124,2567027.359,151896.3742,535242.994,0,3000662.546,4042221.957,0,1231583.179,289964.2402,2951767.769,375.115254,3696328.986,997.684892,617.43683,0,750.83664,539976.9852,855157.8475,3868429.955,180565.9998,2285184.259,2601672.085,3729216.558,862648.9245,0,4575.751248,3374021.9,1808590.415,1049114.004,2228049.75,2235273.379,2730.46091,0,875036.0526,823331.7811,117193.8894,853772.761,837156.4436,360.821496,3135117.795,2716642.826,25393.71365,21539.01697,389729.676,94995.8011,891862.8471,2965181.335,99733.4628,2370010.594,13384.30375,22153.55903,539641.4976,550.724698,0,2632226.406,0,2637233.374,2636017.473,0,2316101.351,2597176.111,89898.50934,91419.15758,787227.0584,2236293.477,0,2574365.867,1591.521296,479300.8144,2171613.912,67343.07587,1811689.504,790290.7975,1222262.964,326660.7727,2100242.601,862421.1947,769368.5787,1549624.289,387.98489,2279839.671,1631936.986,312962.7775,1947806.248,1564261.948,176798.5353,2145606.952,2340470.024,2302933.211,1553665.328,1552549.86,267617.9218,1096884.903,267428.4769,1903350.19,14629.73783,0,1797202.946,1995537.736,1991822.91,1461725.903,1267.792998,293328.3749,1884748.994,1523790.327,1689976.301,137687.8225,826420.9276,2044073.468,1769408.956,1633525.4,1695106.439,1930737.675,400.213702,1122755.093,294709.8066,0,1651.196836,1589289.402,0,1844718.756,1234484.055,1081.033926,1964842.552,1295.569184,745.03672,1155.790642,510328.5318,1474921.018,374.408326,1486930.753,228583.0178,1768930.794,148589.725,900938.9204,1844228.497,1843827.333,0,1843872.298,947856.0294,446843.6358,8067.759178,1594142.198,976985.854,549277.7608,1738070.955,558236.4014,6967.157186,631548.6973,235823.1884,478686.5965,591732.9276,132238.5132,311.960416,498814.4508,1175173.818,1296.450802,24481.09846,1192337.448,509119.3659,266462.1457,378584.4084,1123092.195,1202637.428,108793.3574,34.330816,661803.4272,1333157.464,178596.9061,1096146.505,1499266.752,1116971.826,955979.1192,1505101.392,65115.80951,55.9795,0,667888.541,579768.5704,1041531.573,1151744.186,173696.9203,1185.336442,667527.4442,222524.6633,1293752.831,1336457.269,1078189.378,1408536.515,690017.1084,1395374.467,884118.933,886440.294,351506.3865,0,1354175.726,658335.7851,1018067.765,1129272.882,304492.9635,810338.0836,43404.58406,1253004.947,0,672078.797,911193.6683,363107.0214,1193449.926,112914.7864,894718.8572,1064900.633,896903.6641,409445.1253,213613.1044,166929.8906,1021647.169,946848.6584,542102.4226,989216.9439,903815.5906,1203369.541,0,291429.721,1012873.805,831124.5272,655165.0607,1009359.2,1073555.585,0,0,1032089.968,371261.6808,349090.6992,1338.232542,1115400.678,52728.08142,747907.4171,80775.00796,977671.9955,803596.0504,551.262094,1016870.301,520392.1223,909770.4123,466469.2952,871060.0508,873534.5548,148237.4992,923647.6867,34701.19223,338.619352,1487.391804,932410.3706,827352.262,1296.179956,470353.6681,855506.7012,0,940677.274,764669.0107,955704.3157,955239.0238,0,104160.6563,362.81966,922391.4256,340.578078,905907.8152,870750.8111,374036.0956,0,667554.4434,181426.478,622236.0934,889635.4513,731589.4002,621521.3323,729153.1572,494479.4101,288.190646,1375.167402,1507.804878,652156.7322,872953.9316,679158.7764,806533.55,322692.0997,36054.28711,386.375172,603937.899,125992.2915,1260.65483,16731.12217,450889.0742,27336.92855,159761.9151,9115.741168,153273.8436,82639.34168,191058.5627,423793.9414,52723.64862,31836.82964,162652.6319,584203.7992,782526.7703,160800.258,207612.2707,1214.851544,257282.5954,741967.5489,139.404614,739931.6952,353319.5722,5407.041673,4297.561536,35915.31452,731538.4003,521553.71,393406.546,718746.5104,253254.3054,659255.0484,692198.6527,6740.32626,186461.2983,691552.0055,9812.468536,611703.9087,94372.80804,634542.7014,27443.1717,441015.449,526790.38,613403.7493,650788.1775,596779.1448,112393.4771,386487.8767,60153.3062,56.34291,615107.2496,626336.5381,367164.2637,473345.362,603434.7044,501592.5447,513217.509,289241.2386,17682.83341,341556.3067,280522.0871,471517.5864,569561.9318,450336.7808,72740.25827,73473.72735,526878.4357,526990.7704,275144.7925,421238.5656,157574.2828,366.089194,9925.643474,401264.5657,392370.8954,422252.1682,358914.5069,391267.1746,523301.1355,324156.3324,329527.2382,511314.8916,186143.1925,53921.77669,473474.179,16852.80145,129601.5813,0,418430.806,174782.6582,77068.12561,401396.9493,234973.6146,66856.01374,481218.4807,460490.154,255870.1136,459992.8797,112842.0887,0,21342.90004,414120.7301,301810.3297,88476.21508,112342.0697,354182.0606,36760.08808,274094.9778,131591.8295,382962.5078,284848.0649,214307.7912,57409.14182,359005.3415,335955.8747,290608.6345,202763.0619,353372.6668,291663.3192,335448.0967,347625.6562,279718.398,329201.844,218660.7243,147926.6061,341219.1208,35469.90658,95391.74643,223731.7041,318845.8839,142856.1125,317981.0412,294991.1427,251573.8844,315066.4677,313669.9802,90902.08776,79639.97236,250260.3063,225834.5239,220925.233,288521.0398,85298.07661,84736.81153,196447.9797,280930.3409,260910.2389,277741.3709,67404.4255,66117.99548,169902.0523,127910.8572,172068.6008,20867.22002,145594.8498,11910.87982,174890.8315,114542.0512,48449.43769,149947.1507,153179.3661,155312.3912,86897.10674,133071.453,0,134645.2482,26890.64665,161156.5054,197242.0587,226542.8125,197519.2084,134510.2372,216748.9175,212296.3925,175139.4918,205164.9862,123460.371,127893.7686,155950.3017,208925.1239,210264.3561,189754.6911,143446.1577,156491.9657,139527.9972,109400.5618,170951.5034,151848.2174,167367.1131,64192.27251,68322.42852,185703.2613,81303.4614,95275.37434,149380.6196,157574.5992,79470.94267,175085.1297,119269.1897,56728.34575,90207.74197,148163.6652,160163.6962,50.9227764,147058.5768,115767.7827,153711.491,147103.8906,148803.6949,41138.49641,147971.5723,94810.756,146147.8001,145463.5345,24039.69537,116382.052,101339.886,98951.73929,111879.7754,98463.7385,100395.9463,109469.3843,100200.6579,64297.90399,37332.3187,2699.351962,7971.919303,43186.02591,20006.90666,36442.19022,97418.72751,62467.87681,22768.47624,118129.8343,0,89715.03363,91299.85015,98522.54669,111923.3178,18910.64573,47974.50761,104975.2333,13369.50051,14682.66784,101472.3065,101224.0377,3255.602658,47675.59724,48161.51321,94047.51855,59754.2119,48858.32239,87532.95648,72481.85656,81638.00112,40640.71345,87916.74465,85839.22358,2937.516524,84642.55109,70061.67395,76233.31761,75567.67517,29574.6664,0,54996.48217,51713.77017,8344.766285,35119.91954,35277.97512,7232.217846,18995.2142,0,7192.291418,4853.383468,0,0
