# Constructed from biom file
#OTU ID	Sub002.0h	Sub003.0h	Sub004.0h	Sub005.0h	Sub007.0h	Sub008.0h	Sub001.0h	Sub0010.0h	Sub006.0h	Sub011.0h
a4b487494862f71e4969a95b8f3ec239	86.0	0.0	315.0	1117.0	0.0	0.0	0.0	0.0	0.0	0.0
a57fbefa772cc389a0085cf035471a25	524.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a5a0bda5607ab2f14a9b3cdf23b8f67b	759.0	567.0	424.0	1070.0	850.0	0.0	0.0	0.0	35.0	0.0
a6863d4dc9e7b0388cef835a0d230102	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a71426107a43997f1b388e338e44ab8e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
a79a4e3f08683f5af3d624c17968fe22	54.0	0.0	0.0	65.0	30.0	8.0	0.0	0.0	0.0	0.0
a914620748922cd599810e96ac6b926d	0.0	0.0	0.0	0.0	747.0	0.0	0.0	0.0	0.0	0.0
a91adbef7742b52747cc722198c799ab	366.0	0.0	87.0	183.0	306.0	0.0	0.0	21.0	28.0	0.0
a9251a69266660ed8700a3f5d9cd6593	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
a94d89dcf7bb95846d68f8d547f03ca7	413.0	0.0	69.0	68.0	0.0	25.0	0.0	15.0	69.0	10.0
a969058e03f3ad1f3223662491bd805b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0
aa2eeeb505ac76273e49ca4ac4c973c1	160.0	12.0	17.0	88.0	139.0	85.0	0.0	21.0	0.0	0.0
abfca78ddf9fde5a5a46d8f7da690a64	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad493b06835350680b253c9f0505065c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
afaed5b814af8fdf712ee3a2f6e146ea	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
aff07f39e5e25c7f88c998094fce72ca	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0
b025761c8dcd67a104515ed4c4d3bec8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
b0c83858accb36fae1309230e71f31a3	0.0	0.0	0.0	1481.0	0.0	0.0	0.0	420.0	0.0	0.0
b1a560461a91838150f8b30ef37954e6	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1d59ccbfd08400f257921ca431858c3	131.0	0.0	23.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
b37c72712ed67b5df6653cd80fae6703	0.0	0.0	71.0	45.0	35.0	196.0	0.0	53.0	170.0	0.0
b45d7999f4118598b8be01b0423ddb7f	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
b66bb22814d1d569a31432588269a24d	0.0	12.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
b68fe31a69b4a8284703f29ff60cf9e8	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6d89ee9741148317cbb09ebe3ca107a	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b813cdcad2df04855bbeb3d29247defd	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
b889973864b0eda7e7ebc32a9d775217	64.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
b8bff7baca856f5baba321a03beb073c	241.0	238.0	148.0	117.0	678.0	302.0	0.0	0.0	0.0	27.0
b9b4b2bce1465d8970776a5b1992edee	0.0	0.0	149.0	0.0	606.0	0.0	0.0	0.0	0.0	0.0
ba2eb4bd3faa80b442aa2a4f8667a6a8	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
ba56a5b65120693452a96ae6af6cf0b7	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
babd97ffbcb550db7ffb3830c9dc9432	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
baf2c44be77467f1fe5a25b9617255a1	0.0	0.0	197.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0
bb3256b153c40e05096cec313b17552c	14.0	0.0	7.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
bc4c08b1e2c8e35c379162ef6a19cdc9	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
bd7fcaf49550583fbc3c6502d0f29420	0.0	322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd87538a8a84679b27e33c28432046c2	0.0	24.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0
be11ae75be5a6069a9e84e89378d748e	72.0	0.0	28.0	29.0	16.0	0.0	0.0	0.0	0.0	0.0
bea37428d43c7b188396f12a738e2552	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
bfec3f48be151947542d749f589a9792	1010.0	175.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	0.0
c06b712348f8542720421722120be38e	187.0	339.0	0.0	128.0	0.0	136.0	0.0	52.0	0.0	0.0
c06dca0a58ad866f441af9c740877b0d	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0
c06ecd99f1baa9d7cc4e7b18dd5a70fc	0.0	0.0	25.0	11.0	103.0	0.0	0.0	24.0	0.0	11.0
c0bf800bd1725df16d4e9876e6f1193c	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	38.0
c0f832b69a6b9a99a803b7a6f52d466f	473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1d42fbbfd592eca72418aa85c4c03ce	0.0	0.0	20.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
c226a673adcac47c770a5573c2218c3f	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0
c2ec2103fefc44a48764a5380968dc6c	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
c3342d2a9a35fb23f494d299efedfcb9	105.0	166.0	3.0	0.0	74.0	7.0	0.0	7.0	0.0	0.0
c568752ff3bba2c7746746965a003575	37.0	10.0	5.0	6.0	0.0	38.0	0.0	12.0	0.0	0.0
c5e720245fb7d073ebd56c635aa11b01	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6320dc1c9e999476ab0c643aff9e355	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
c64d35febfcd11cdc7e759f2e0f63c90	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c743e3aa2085c6d0f2d0c9071bcd07e3	29.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
c791cc0f77e18e02a9e04da7d634e634	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
c7f84678fa9e4e08add60c254f548b19	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c80493ff42da2057cfd5bc2d85f9bf84	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca1392eaa969b2980a69cc34a327e112	383.0	740.0	0.0	0.0	3050.0	0.0	0.0	0.0	0.0	0.0
ca2b4d472cb4632ce62b84647135c66c	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb4b4d643d0efd5a95449677180c75e1	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
cb8fde04ce49f44be59e73660901c11b	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd154fe7ba5dc9f314c084600cfa53c9	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd2d1c880543440df16252c701b79fdb	310.0	0.0	109.0	641.0	78.0	0.0	34.0	25.0	78.0	27.0
cd3e52559a9e53dce7721688de8fd9b5	133.0	576.0	18.0	0.0	114.0	492.0	0.0	76.0	31.0	0.0
cd4642127323648a1b632dd1801a35ff	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cece12865e81c96a523b3bb6a4511561	1191.0	0.0	502.0	406.0	0.0	834.0	165.0	295.0	1070.0	14.0
d051e46a2ac73aead2b4a876701c9862	256.0	0.0	39.0	32.0	92.0	44.0	46.0	0.0	0.0	0.0
d053db06a6cb38be5c6db2a68a9a92c6	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
d186812ad77fb5272ec60a5bbea2cc22	1173.0	688.0	911.0	607.0	1281.0	513.0	6.0	80.0	59.0	7.0
d1b67fc031af265522850343f74ffd0b	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
d1dd9f09e5374278dbe38fc473ae9f80	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
d1e978a2f853471cd7dafa077d2e69f5	0.0	0.0	9.0	289.0	0.0	490.0	0.0	12.0	0.0	0.0
d234c7d2ca5d0db4b05946190f48f05f	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d297ac0639999f31d16be8cfa498e4de	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d46d1050f35e4f40aa32ee037634faf8	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d48497047feb5dace60353aa7dc792ca	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
d4e25739773632241f29c9f4af254998	0.0	0.0	9.0	10.0	34.0	0.0	0.0	0.0	16.0	0.0
d54e84e50addcb527e4290d59525524f	0.0	16.0	19.0	0.0	35.0	26.0	0.0	0.0	23.0	0.0
d58d8084d414e21a1c76c1f72d3e0096	13.0	0.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
d5b22a367668019c66d346e758f7a1ee	0.0	12.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0
d6e3ebe073f78c903078b35095f4dc43	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7b8a25da82bccc48f91f25966c10940	1196.0	0.0	151.0	270.0	2036.0	2688.0	0.0	352.0	0.0	0.0
d7f6bf121b9507f6698f4c0504f16886	0.0	52.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
d88a3b5995e61d696da998a9e2220fda	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8999f85296a9d9f0eb3a48834df9d46	46.0	96.0	0.0	0.0	167.0	106.0	0.0	125.0	0.0	0.0
d8ba2bca8d3e2b15ce28e4c8abe669e8	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
d93169e48e89facb66c803c3a4ef3866	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d98711894d4252836bcaf18f1c28b0fc	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9894956801e896a84e9f2fa417bdcee	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
da27176c2cce8781f6e9a43b6df1eead	144.0	98.0	0.0	58.0	134.0	0.0	0.0	12.0	0.0	0.0
db06ac31d32640c4e38d3044152b683f	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db79739512d1a8e2ea6457e99ff96b8f	0.0	23.0	44.0	0.0	308.0	391.0	32.0	97.0	0.0	0.0
dbadd8935a42590900724f074cf3dabd	8.0	0.0	10.0	0.0	23.0	11.0	0.0	0.0	0.0	0.0
dc022be46eee04d339c608d9c68b02bd	317.0	0.0	17.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0
dcea7192b071c939337560d2acd0f0fc	931.0	0.0	931.0	1478.0	1137.0	0.0	0.0	51.0	0.0	279.0
dcf939dc2f792b859cfaf8c7302cbfda	7.0	0.0	9.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
dd1267fa2051fccbfe0b94a91b816a8a	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
dd2ee6c9260d4fe482b5aab846c456ec	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
dd97d6f95b99dba9e03337fec7d50aae	31.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ddc57a1aa5dca82d1ca41865352da482	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
def3c30e074b3e5c658874a112423e7d	186.0	0.0	71.0	0.0	148.0	32.0	0.0	0.0	0.0	0.0
dfb37e5829d98535cf374e226096e392	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
e080d9c3a52bc4b2806d1dce664181f3	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e17877b2f56a2b1c612d047501ca7e99	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2a37d73a33f3b6143af0d5fdd647b51	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
e2d091def811131e21b986b684f5c86c	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	7.0	0.0
e31b5c5982f3547089d0a9c55ab453d6	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
e425ec09fcc5df8a6d0f98ace9ddd880	0.0	136.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0
e45f1b39da9f4f2061f90800f5d1c3d1	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	22.0	0.0
e5060f3c05311d96e8ac92d66ea603f5	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e684d28a252246db086b3c62ffee88bc	32.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6c2c9f098498f01c71f0666642021ab	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0
e7cb25cb9e47fee8fe8d321a28f69788	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
e82b224b5372982f78684b712de7522a	0.0	0.0	0.0	574.0	0.0	0.0	0.0	0.0	0.0	0.0
ec6dd2b89883192d556f7aa71fa44a21	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed0f768bfe644821ddd8c793eb0abbf6	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee61148ec398b38938d6fb529a4684ad	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f02cff5165f5924750337207f374e6b2	0.0	0.0	77.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0
f32b206317b1a8390b087405544395bf	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
f3e7be9d64549847bc845b9637e275ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
f4de8ef214d848d8cc131e85a262f170	373.0	2398.0	85.0	690.0	0.0	0.0	0.0	54.0	0.0	100.0
f570a6d462344b8fe02a0c28f1bb58d9	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f81119aa1fde6770ba703660e0306120	78.0	0.0	23.0	23.0	108.0	0.0	0.0	0.0	0.0	0.0
f83b0201c01b1d2270183fd47c172539	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f90fe5d03a1c66fbae34d7261fb134d9	88.0	108.0	0.0	98.0	80.0	0.0	0.0	0.0	0.0	0.0
f941086d2feaec8b8cd4711b17afd8df	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc15394acf519be45b0642e88120065a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
fcacab46d5639fb8f878b6c39286d4c8	76.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0
fda02cb191f31ee3e8d4aa683ab66041	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdea750a097dc791e2d435cfc3a86535	88.0	64.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
fe18a8b004ccc144718f36e2d15903fd	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe2afaff3e3897b050d36efc707f88a1	0.0	738.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe8ad73fcd5b9d912e4e1affaff3b713	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
ff23232b6b70ae8b727c829a41d6b9cf	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
ff34f3e665cf5786d9920bf736956fb4	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
ffc9dc2927b64c6c3311917339198dc6	28.0	219.0	0.0	0.0	17.0	6.0	0.0	0.0	0.0	0.0
ffe86bc65a732757d38d49fbb50dd391	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
